T,x,p,s,X,P,S,t
SPY, 17, 371.85, 3, 17, 371.87, 1, 1608230635047000000
SPY, 15, 371.85, 1, 17, 371.87, 1, 1608230635067000000
SPY, 17, 371.85, 3, 17, 371.87, 1, 1608230635047000000
SPY, 15, 371.85, 1, 17, 371.87, 1, 1608230635072000000
SPY, 17, 371.85, 3, 17, 371.87, 1, 1608230635047000000
SPY, 15, 371.85, 1, 17, 371.87, 1, 1608230635146000000
SPY, 17, 371.85, 3, 17, 371.87, 1, 1608230635187000000
SPY, 2, 371.85, 1, 17, 371.87, 1, 1608230635187000000
SPY, 15, 371.85, 1, 17, 371.87, 2, 1608230635146000000
SPY, 2, 371.85, 1, 17, 371.87, 2, 1608230635187000000
SPY, 17, 371.86, 1, 17, 371.87, 1, 1608230635222000000
SPY, 17, 371.86, 2, 17, 371.87, 1, 1608230635222000000
SPY, 17, 371.86, 1, 17, 371.87, 1, 1608230635235000000
SPY, 2, 371.85, 1, 17, 371.87, 1, 1608230635189000000
SPY, 2, 371.85, 1, 17, 371.88, 7, 1608230635189000000
SPY, 17, 371.86, 2, 17, 371.88, 7, 1608230635633000000
SPY, 2, 371.85, 1, 17, 371.88, 7, 1608230635189000000
SPY, 17, 371.86, 2, 17, 371.88, 7, 1608230635634000000
SPY, 2, 371.85, 1, 17, 371.88, 7, 1608230635189000000
SPY, 17, 371.86, 2, 17, 371.88, 7, 1608230635645000000
SPY, 2, 371.85, 1, 17, 371.88, 7, 1608230635189000000
SPY, 17, 371.85, 4, 17, 371.88, 7, 1608230636654000000
SPY, 17, 371.85, 3, 17, 371.88, 7, 1608230637362000000
SPY, 15, 371.85, 1, 17, 371.87, 2, 1608230636533000000
SPY, 17, 371.85, 3, 17, 371.87, 2, 1608230637362000000
SPY, 17, 371.85, 3, 2, 371.87, 2, 1608230637362000000
SPY, 17, 371.85, 3, 2, 371.87, 4, 1608230637362000000
SPY, 17, 371.85, 3, 17, 371.87, 2, 1608230637363000000
SPY, 15, 371.85, 1, 17, 371.87, 2, 1608230636533000000
SPY, 15, 371.85, 1, 17, 371.87, 3, 1608230636533000000
SPY, 2, 371.85, 2, 17, 371.87, 3, 1608230637364000000
SPY, 17, 371.85, 4, 17, 371.87, 3, 1608230637364000000
SPY, 15, 371.85, 1, 17, 371.87, 3, 1608230636533000000
SPY, 17, 371.85, 4, 2, 371.87, 2, 1608230637364000000
SPY, 15, 371.85, 1, 17, 371.87, 3, 1608230636533000000
SPY, 17, 371.85, 4, 2, 371.87, 2, 1608230637364000000
SPY, 15, 371.85, 1, 2, 371.87, 2, 1608230636533000000
SPY, 17, 371.85, 3, 17, 371.87, 3, 1608230637406000000
SPY, 17, 371.85, 3, 2, 371.87, 2, 1608230637406000000
SPY, 17, 371.85, 3, 17, 371.87, 3, 1608230637406000000
SPY, 17, 371.85, 3, 2, 371.87, 2, 1608230637406000000
SPY, 17, 371.85, 3, 17, 371.87, 2, 1608230637972000000
SPY, 17, 371.85, 4, 2, 371.87, 2, 1608230638469000000
SPY, 17, 371.85, 4, 17, 371.87, 2, 1608230638469000000
SPY, 17, 371.85, 4, 17, 371.87, 3, 1608230638470000000
SPY, 17, 371.85, 4, 17, 371.87, 1, 1608230638470000000
SPY, 15, 371.85, 1, 17, 371.87, 1, 1608230636533000000
SPY, 17, 371.85, 4, 17, 371.87, 1, 1608230638470000000
SPY, 15, 371.85, 1, 17, 371.87, 1, 1608230636533000000
SPY, 2, 371.85, 2, 17, 371.87, 1, 1608230638542000000
SPY, 15, 371.85, 1, 17, 371.87, 1, 1608230636533000000
SPY, 2, 371.85, 2, 17, 371.88, 7, 1608230639000000000
SPY, 15, 371.85, 1, 17, 371.88, 7, 1608230636533000000
SPY, 2, 371.85, 2, 17, 371.88, 7, 1608230639276000000
SPY, 15, 371.85, 1, 17, 371.88, 7, 1608230636533000000
SPY, 17, 371.85, 4, 17, 371.88, 7, 1608230639001000000
SPY, 15, 371.85, 1, 17, 371.88, 7, 1608230636533000000
SPY, 2, 371.85, 1, 17, 371.88, 7, 1608230639305000000
SPY, 15, 371.85, 1, 17, 371.88, 7, 1608230636533000000
SPY, 2, 371.85, 1, 17, 371.88, 7, 1608230639540000000
SPY, 15, 371.85, 1, 17, 371.88, 7, 1608230636533000000
SPY, 17, 371.86, 1, 17, 371.88, 7, 1608230640058000000
SPY, 2, 371.85, 1, 17, 371.88, 7, 1608230639541000000
SPY, 17, 371.86, 2, 17, 371.88, 7, 1608230640062000000
SPY, 2, 371.85, 1, 17, 371.88, 7, 1608230639541000000
SPY, 17, 371.86, 2, 17, 371.88, 7, 1608230640758000000
SPY, 2, 371.86, 2, 17, 371.88, 7, 1608230640995000000
SPY, 17, 371.86, 2, 17, 371.88, 7, 1608230640758000000
SPY, 2, 371.86, 1, 17, 371.88, 7, 1608230641003000000
SPY, 17, 371.86, 2, 17, 371.88, 7, 1608230640758000000
SPY, 2, 371.86, 2, 17, 371.88, 7, 1608230641004000000
SPY, 2, 371.86, 2, 17, 371.88, 2, 1608230641004000000
SPY, 2, 371.86, 4, 17, 371.88, 2, 1608230641005000000
SPY, 2, 371.86, 3, 17, 371.88, 2, 1608230641005000000
SPY, 15, 371.86, 1, 17, 371.88, 2, 1608230641005000000
SPY, 17, 371.86, 2, 17, 371.88, 2, 1608230641005000000
SPY, 15, 371.86, 1, 17, 371.88, 2, 1608230641005000000
SPY, 2, 371.86, 2, 17, 371.88, 2, 1608230641004000000
SPY, 2, 371.86, 4, 17, 371.88, 2, 1608230641008000000
SPY, 2, 371.86, 3, 17, 371.88, 2, 1608230641010000000
SPY, 17, 371.86, 2, 17, 371.88, 7, 1608230641023000000
SPY, 2, 371.86, 2, 17, 371.88, 7, 1608230641023000000
SPY, 17, 371.86, 2, 17, 371.88, 7, 1608230641023000000
SPY, 2, 371.86, 2, 17, 371.88, 7, 1608230641056000000
SPY, 17, 371.86, 2, 17, 371.88, 7, 1608230641023000000
SPY, 15, 371.86, 1, 17, 371.88, 7, 1608230641070000000
SPY, 17, 371.86, 2, 17, 371.88, 7, 1608230641023000000
SPY, 15, 371.86, 1, 17, 371.88, 7, 1608230641086000000
SPY, 17, 371.86, 2, 17, 371.88, 7, 1608230641023000000
SPY, 2, 371.86, 2, 17, 371.88, 7, 1608230641258000000
SPY, 17, 371.86, 2, 17, 371.88, 7, 1608230641023000000
SPY, 17, 371.86, 2, 17, 371.88, 6, 1608230641489000000
SPY, 2, 371.86, 2, 17, 371.88, 6, 1608230641489000000
SPY, 2, 371.86, 4, 17, 371.88, 6, 1608230641528000000
SPY, 2, 371.86, 2, 17, 371.88, 6, 1608230641528000000
SPY, 17, 371.86, 2, 17, 371.88, 6, 1608230641489000000
SPY, 2, 371.86, 2, 17, 371.88, 6, 1608230641630000000
SPY, 17, 371.86, 2, 17, 371.88, 6, 1608230641489000000
SPY, 2, 371.86, 2, 17, 371.88, 6, 1608230641660000000
SPY, 17, 371.86, 2, 17, 371.88, 6, 1608230641489000000
SPY, 2, 371.86, 2, 17, 371.88, 6, 1608230641947000000
SPY, 17, 371.86, 2, 17, 371.88, 6, 1608230641489000000
SPY, 2, 371.86, 1, 17, 371.88, 6, 1608230642519000000
SPY, 17, 371.86, 2, 17, 371.88, 6, 1608230641489000000
SPY, 2, 371.86, 2, 17, 371.88, 6, 1608230643041000000
SPY, 17, 371.86, 2, 17, 371.88, 6, 1608230641489000000
SPY, 2, 371.86, 2, 17, 371.88, 6, 1608230643474000000
SPY, 17, 371.86, 2, 17, 371.88, 6, 1608230641489000000
SPY, 2, 371.86, 4, 17, 371.88, 6, 1608230643702000000
SPY, 17, 371.86, 2, 17, 371.88, 6, 1608230641489000000
SPY, 2, 371.86, 2, 17, 371.88, 6, 1608230643702000000
SPY, 2, 371.86, 4, 17, 371.88, 6, 1608230643801000000
SPY, 2, 371.86, 2, 17, 371.88, 6, 1608230643800000000
SPY, 17, 371.86, 2, 17, 371.88, 6, 1608230641489000000
SPY, 2, 371.86, 2, 17, 371.88, 6, 1608230643847000000
SPY, 17, 371.86, 2, 17, 371.88, 6, 1608230641489000000
SPY, 2, 371.85, 2, 17, 371.88, 6, 1608230644115000000
SPY, 2, 371.85, 2, 17, 371.88, 7, 1608230644115000000
SPY, 17, 371.86, 2, 17, 371.88, 7, 1608230644177000000
SPY, 2, 371.85, 2, 17, 371.88, 7, 1608230644115000000
SPY, 17, 371.86, 2, 17, 371.88, 7, 1608230645022000000
SPY, 17, 371.85, 4, 17, 371.88, 7, 1608230645203000000
SPY, 17, 371.86, 2, 17, 371.88, 7, 1608230645204000000
SPY, 2, 371.85, 2, 17, 371.88, 7, 1608230644115000000
SPY, 17, 371.86, 2, 17, 371.88, 7, 1608230645672000000
SPY, 15, 371.86, 1, 17, 371.88, 7, 1608230645884000000
SPY, 17, 371.86, 2, 17, 371.88, 7, 1608230645672000000
SPY, 17, 371.86, 2, 17, 371.88, 6, 1608230646285000000
SPY, 17, 371.86, 2, 17, 371.88, 7, 1608230647194000000
SPY, 2, 371.86, 1, 17, 371.88, 7, 1608230647305000000
SPY, 2, 371.86, 3, 17, 371.88, 7, 1608230647305000000
SPY, 17, 371.86, 2, 17, 371.88, 7, 1608230647194000000
SPY, 2, 371.86, 2, 17, 371.88, 7, 1608230647306000000
SPY, 2, 371.86, 4, 17, 371.88, 7, 1608230647318000000
SPY, 2, 371.86, 2, 17, 371.88, 7, 1608230647318000000
SPY, 17, 371.86, 2, 17, 371.88, 7, 1608230647194000000
SPY, 2, 371.86, 2, 17, 371.88, 7, 1608230647389000000
SPY, 17, 371.86, 2, 17, 371.88, 7, 1608230647194000000
SPY, 2, 371.86, 4, 17, 371.88, 6, 1608230647642000000
SPY, 2, 371.86, 5, 17, 371.88, 6, 1608230648261000000
SPY, 2, 371.86, 5, 17, 371.88, 1, 1608230648261000000
SPY, 2, 371.86, 3, 17, 371.88, 1, 1608230648271000000
SPY, 2, 371.86, 4, 17, 371.88, 1, 1608230648272000000
SPY, 17, 371.86, 2, 17, 371.88, 1, 1608230648270000000
SPY, 2, 371.86, 5, 17, 371.88, 1, 1608230648273000000
SPY, 2, 371.86, 5, 17, 371.89, 3, 1608230648273000000
SPY, 17, 371.87, 1, 17, 371.89, 3, 1608230648273000000
SPY, 15, 371.87, 1, 17, 371.89, 3, 1608230648273000000
SPY, 17, 371.87, 1, 17, 371.89, 3, 1608230648273000000
SPY, 17, 371.87, 1, 2, 371.89, 5, 1608230648273000000
SPY, 17, 371.87, 1, 3, 371.89, 10, 1608230648281000000
SPY, 17, 371.87, 1, 17, 371.89, 1, 1608230648281000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230648420000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230648421000000
SPY, 17, 371.87, 1, 17, 371.89, 1, 1608230648281000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230648421000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230648422000000
SPY, 2, 371.87, 4, 17, 371.89, 1, 1608230648747000000
SPY, 2, 371.87, 5, 17, 371.89, 1, 1608230648747000000
SPY, 2, 371.87, 4, 17, 371.89, 1, 1608230648797000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230648797000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230648887000000
SPY, 17, 371.87, 1, 2, 371.89, 1, 1608230648281000000
SPY, 17, 371.87, 1, 17, 371.89, 1, 1608230648281000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230648887000000
SPY, 2, 371.87, 2, 15, 371.89, 15, 1608230648887000000
SPY, 2, 371.87, 3, 15, 371.89, 15, 1608230648888000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230648888000000
SPY, 17, 371.87, 1, 15, 371.89, 15, 1608230648281000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230648895000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230648895000000
SPY, 17, 371.87, 1, 17, 371.89, 1, 1608230648281000000
SPY, 17, 371.87, 1, 3, 371.89, 10, 1608230648281000000
SPY, 17, 371.87, 1, 17, 371.89, 1, 1608230648281000000
SPY, 2, 371.87, 1, 17, 371.89, 1, 1608230649165000000
SPY, 2, 371.87, 1, 15, 371.89, 15, 1608230649165000000
SPY, 15, 371.87, 1, 15, 371.89, 15, 1608230649168000000
SPY, 2, 371.87, 1, 15, 371.89, 15, 1608230649165000000
SPY, 15, 371.87, 1, 15, 371.89, 15, 1608230649205000000
SPY, 2, 371.87, 1, 15, 371.89, 15, 1608230649165000000
SPY, 17, 371.87, 1, 15, 371.89, 15, 1608230649165000000
SPY, 2, 371.87, 2, 15, 371.89, 15, 1608230649220000000
SPY, 2, 371.87, 2, 2, 371.9, 3, 1608230649220000000
SPY, 2, 371.87, 3, 2, 371.9, 3, 1608230649228000000
SPY, 2, 371.87, 2, 2, 371.9, 3, 1608230649234000000
SPY, 15, 371.87, 1, 2, 371.9, 3, 1608230649265000000
SPY, 15, 371.87, 1, 17, 371.89, 1, 1608230649265000000
SPY, 2, 371.87, 1, 17, 371.89, 1, 1608230649313000000
SPY, 17, 371.87, 1, 17, 371.89, 1, 1608230649313000000
SPY, 2, 371.87, 1, 17, 371.89, 1, 1608230649324000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230649324000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230649469000000
SPY, 15, 371.87, 1, 17, 371.89, 1, 1608230649265000000
SPY, 2, 371.87, 1, 17, 371.89, 1, 1608230649525000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230649533000000
SPY, 2, 371.87, 1, 17, 371.89, 1, 1608230649549000000
SPY, 17, 371.87, 1, 17, 371.89, 1, 1608230649313000000
SPY, 17, 371.87, 1, 15, 371.89, 15, 1608230649313000000
SPY, 17, 371.87, 1, 2, 371.89, 5, 1608230649313000000
SPY, 2, 371.87, 2, 15, 371.89, 15, 1608230649662000000
SPY, 17, 371.87, 1, 17, 371.89, 1, 1608230649313000000
SPY, 2, 371.87, 2, 3, 371.89, 10, 1608230649663000000
SPY, 17, 371.87, 1, 15, 371.89, 15, 1608230649313000000
SPY, 17, 371.87, 1, 2, 371.89, 5, 1608230649313000000
SPY, 17, 371.87, 1, 3, 371.89, 10, 1608230649313000000
SPY, 17, 371.87, 1, 17, 371.88, 6, 1608230649664000000
SPY, 2, 371.86, 4, 17, 371.88, 6, 1608230649663000000
SPY, 17, 371.87, 1, 17, 371.88, 5, 1608230649663000000
SPY, 17, 371.87, 1, 15, 371.89, 15, 1608230649663000000
SPY, 17, 371.87, 1, 17, 371.89, 3, 1608230649663000000
SPY, 17, 371.87, 1, 2, 371.89, 5, 1608230649663000000
SPY, 17, 371.87, 1, 17, 371.89, 3, 1608230649663000000
SPY, 17, 371.87, 1, 17, 371.88, 6, 1608230649814000000
SPY, 17, 371.87, 2, 17, 371.88, 6, 1608230649927000000
SPY, 17, 371.87, 1, 17, 371.88, 6, 1608230649927000000
SPY, 17, 371.87, 1, 17, 371.88, 1, 1608230649927000000
SPY, 17, 371.87, 3, 17, 371.88, 6, 1608230649927000000
SPY, 17, 371.87, 1, 17, 371.88, 6, 1608230650054000000
SPY, 17, 371.87, 1, 17, 371.88, 1, 1608230650617000000
SPY, 17, 371.87, 1, 17, 371.88, 6, 1608230650629000000
SPY, 17, 371.87, 1, 2, 371.88, 1, 1608230650629000000
SPY, 17, 371.87, 1, 17, 371.88, 6, 1608230650629000000
SPY, 17, 371.87, 1, 2, 371.88, 2, 1608230650629000000
SPY, 17, 371.87, 1, 17, 371.88, 6, 1608230650629000000
SPY, 17, 371.87, 1, 2, 371.88, 2, 1608230650629000000
SPY, 17, 371.87, 3, 2, 371.88, 2, 1608230651736000000
SPY, 17, 371.87, 3, 17, 371.88, 6, 1608230651736000000
SPY, 17, 371.87, 3, 17, 371.88, 1, 1608230651743000000
SPY, 17, 371.87, 3, 2, 371.89, 5, 1608230651743000000
SPY, 17, 371.87, 3, 15, 371.89, 15, 1608230651743000000
SPY, 17, 371.87, 3, 2, 371.89, 5, 1608230651743000000
SPY, 17, 371.87, 3, 17, 371.89, 1, 1608230651743000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230652257000000
SPY, 17, 371.87, 3, 17, 371.89, 1, 1608230651743000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230652326000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230652439000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230652577000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230652686000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230652704000000
SPY, 17, 371.87, 3, 17, 371.89, 1, 1608230651743000000
SPY, 17, 371.87, 3, 17, 371.88, 5, 1608230652716000000
SPY, 17, 371.87, 3, 17, 371.88, 6, 1608230652716000000
SPY, 17, 371.87, 1, 17, 371.88, 6, 1608230652777000000
SPY, 17, 371.87, 3, 17, 371.88, 6, 1608230653419000000
SPY, 17, 371.87, 1, 17, 371.88, 6, 1608230653419000000
SPY, 17, 371.87, 1, 17, 371.88, 1, 1608230653419000000
SPY, 17, 371.87, 1, 17, 371.88, 6, 1608230653428000000
SPY, 17, 371.87, 3, 17, 371.88, 6, 1608230653430000000
SPY, 17, 371.87, 3, 17, 371.88, 1, 1608230653433000000
SPY, 17, 371.87, 3, 2, 371.89, 5, 1608230653433000000
SPY, 17, 371.87, 3, 17, 371.89, 1, 1608230653433000000
SPY, 17, 371.87, 3, 15, 371.89, 15, 1608230653433000000
SPY, 17, 371.87, 3, 17, 371.89, 1, 1608230653433000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230653907000000
SPY, 17, 371.87, 3, 17, 371.89, 1, 1608230653433000000
SPY, 2, 371.87, 1, 17, 371.89, 1, 1608230653996000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230653996000000
SPY, 2, 371.87, 2, 15, 371.89, 15, 1608230654027000000
SPY, 2, 371.87, 1, 17, 371.89, 1, 1608230654063000000
SPY, 17, 371.87, 3, 17, 371.89, 1, 1608230653433000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230654320000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230654427000000
SPY, 2, 371.87, 1, 17, 371.89, 1, 1608230654455000000
SPY, 17, 371.87, 3, 17, 371.89, 1, 1608230653433000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230654584000000
SPY, 15, 371.87, 1, 15, 371.89, 15, 1608230654725000000
SPY, 17, 371.87, 3, 17, 371.89, 1, 1608230653433000000
SPY, 15, 371.87, 1, 15, 371.89, 15, 1608230654725000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230655274000000
SPY, 17, 371.87, 3, 17, 371.89, 1, 1608230653433000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230655890000000
SPY, 17, 371.87, 3, 17, 371.89, 1, 1608230653433000000
SPY, 2, 371.87, 1, 17, 371.89, 1, 1608230656085000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230656325000000
SPY, 17, 371.87, 3, 17, 371.89, 1, 1608230653433000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230656587000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230656586000000
SPY, 17, 371.87, 3, 17, 371.89, 1, 1608230653433000000
SPY, 2, 371.87, 1, 17, 371.89, 1, 1608230656588000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230656599000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230656599000000
SPY, 2, 371.87, 1, 17, 371.89, 1, 1608230656587000000
SPY, 2, 371.87, 5, 17, 371.89, 1, 1608230656899000000
SPY, 15, 371.87, 1, 17, 371.89, 1, 1608230656887000000
SPY, 2, 371.87, 4, 17, 371.89, 1, 1608230657066000000
SPY, 2, 371.87, 5, 17, 371.89, 1, 1608230657066000000
SPY, 15, 371.87, 1, 17, 371.89, 1, 1608230656887000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230657088000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230657089000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230657089000000
SPY, 15, 371.87, 1, 15, 371.89, 15, 1608230657089000000
SPY, 2, 371.87, 4, 17, 371.89, 1, 1608230657093000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230657373000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230657394000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230657394000000
SPY, 2, 371.87, 3, 15, 371.89, 15, 1608230657394000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230657394000000
SPY, 2, 371.87, 4, 17, 371.89, 1, 1608230658859000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230658859000000
SPY, 2, 371.87, 4, 17, 371.89, 1, 1608230658905000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230658972000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230659023000000
SPY, 17, 371.87, 3, 17, 371.89, 1, 1608230653433000000
SPY, 2, 371.87, 4, 17, 371.89, 1, 1608230659028000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230659027000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230659027000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230659031000000
SPY, 2, 371.87, 4, 17, 371.89, 1, 1608230659038000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230659039000000
SPY, 2, 371.87, 4, 17, 371.89, 1, 1608230659039000000
SPY, 17, 371.87, 3, 17, 371.89, 1, 1608230653433000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230659123000000
SPY, 2, 371.87, 4, 17, 371.89, 1, 1608230659129000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230659145000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230659146000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230659150000000
SPY, 2, 371.87, 4, 17, 371.89, 1, 1608230659152000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230659153000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230659163000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230659168000000
SPY, 2, 371.87, 4, 17, 371.89, 1, 1608230659168000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230659179000000
SPY, 17, 371.87, 3, 17, 371.89, 1, 1608230653433000000
SPY, 2, 371.87, 4, 17, 371.89, 1, 1608230659180000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230659179000000
SPY, 17, 371.87, 3, 17, 371.89, 1, 1608230653433000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230659294000000
SPY, 17, 371.87, 3, 17, 371.89, 1, 1608230653433000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230659293000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230661241000000
SPY, 2, 371.87, 4, 17, 371.89, 1, 1608230661559000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230661559000000
SPY, 2, 371.87, 4, 17, 371.89, 1, 1608230661559000000
SPY, 17, 371.87, 1, 17, 371.89, 1, 1608230660179000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230661630000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230661644000000
SPY, 2, 371.87, 3, 17, 371.89, 1, 1608230661644000000
SPY, 17, 371.87, 1, 17, 371.89, 1, 1608230660179000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230661644000000
SPY, 17, 371.87, 1, 17, 371.88, 5, 1608230661847000000
SPY, 2, 371.87, 2, 17, 371.88, 5, 1608230661847000000
SPY, 2, 371.87, 2, 17, 371.88, 6, 1608230661847000000
SPY, 2, 371.87, 2, 17, 371.88, 1, 1608230661847000000
SPY, 17, 371.87, 1, 17, 371.88, 1, 1608230661847000000
SPY, 2, 371.87, 2, 17, 371.88, 1, 1608230661847000000
SPY, 2, 371.87, 2, 17, 371.88, 6, 1608230661847000000
SPY, 17, 371.87, 1, 17, 371.88, 7, 1608230661856000000
SPY, 2, 371.87, 2, 17, 371.88, 7, 1608230661847000000
SPY, 2, 371.87, 2, 17, 371.88, 6, 1608230661847000000
SPY, 2, 371.87, 2, 17, 371.88, 5, 1608230661847000000
SPY, 17, 371.87, 1, 17, 371.88, 5, 1608230662330000000
SPY, 2, 371.87, 2, 17, 371.88, 5, 1608230662411000000
SPY, 2, 371.87, 2, 2, 371.88, 2, 1608230662435000000
SPY, 2, 371.87, 2, 17, 371.88, 6, 1608230662579000000
SPY, 17, 371.87, 1, 17, 371.88, 6, 1608230662557000000
SPY, 2, 371.87, 2, 17, 371.88, 6, 1608230663085000000
SPY, 2, 371.87, 2, 2, 371.88, 2, 1608230663086000000
SPY, 2, 371.87, 2, 17, 371.88, 6, 1608230663096000000
SPY, 2, 371.87, 2, 2, 371.88, 2, 1608230663133000000
SPY, 2, 371.87, 2, 17, 371.88, 6, 1608230663214000000
SPY, 17, 371.87, 1, 17, 371.88, 6, 1608230662557000000
SPY, 2, 371.87, 2, 17, 371.88, 6, 1608230663215000000
SPY, 2, 371.87, 2, 2, 371.88, 2, 1608230663217000000
SPY, 2, 371.87, 2, 17, 371.88, 5, 1608230663222000000
SPY, 2, 371.87, 2, 2, 371.88, 2, 1608230663223000000
SPY, 2, 371.87, 2, 17, 371.88, 6, 1608230663602000000
SPY, 17, 371.87, 1, 17, 371.88, 5, 1608230663612000000
SPY, 2, 371.87, 2, 17, 371.88, 5, 1608230663602000000
SPY, 2, 371.87, 2, 2, 371.88, 2, 1608230663952000000
SPY, 2, 371.87, 2, 17, 371.88, 5, 1608230663965000000
SPY, 17, 371.87, 1, 17, 371.88, 5, 1608230663612000000
SPY, 2, 371.87, 2, 2, 371.89, 5, 1608230663965000000
SPY, 2, 371.87, 2, 15, 371.89, 15, 1608230664264000000
SPY, 17, 371.87, 2, 17, 371.89, 1, 1608230664264000000
SPY, 17, 371.87, 1, 17, 371.88, 1, 1608230664837000000
SPY, 17, 371.87, 1, 17, 371.88, 6, 1608230664837000000
SPY, 17, 371.87, 3, 17, 371.88, 6, 1608230665459000000
SPY, 17, 371.87, 1, 17, 371.88, 6, 1608230665459000000
SPY, 17, 371.87, 1, 17, 371.88, 1, 1608230665459000000
SPY, 17, 371.87, 1, 17, 371.88, 6, 1608230665459000000
SPY, 17, 371.87, 1, 17, 371.89, 1, 1608230665460000000
SPY, 17, 371.87, 2, 17, 371.88, 1, 1608230665460000000
SPY, 17, 371.87, 2, 17, 371.89, 1, 1608230665460000000
SPY, 2, 371.87, 1, 15, 371.89, 15, 1608230667078000000
SPY, 2, 371.87, 1, 17, 371.89, 1, 1608230667078000000
SPY, 17, 371.87, 2, 17, 371.89, 1, 1608230665460000000
SPY, 17, 371.87, 2, 3, 371.89, 10, 1608230665460000000
SPY, 17, 371.87, 2, 15, 371.89, 15, 1608230665460000000
SPY, 17, 371.87, 2, 3, 371.89, 10, 1608230665460000000
SPY, 17, 371.87, 2, 2, 371.89, 5, 1608230665460000000
SPY, 17, 371.87, 2, 17, 371.89, 1, 1608230665460000000
SPY, 17, 371.87, 2, 15, 371.89, 15, 1608230665460000000
SPY, 17, 371.87, 2, 17, 371.89, 1, 1608230665460000000
SPY, 2, 371.87, 1, 15, 371.89, 15, 1608230667270000000
SPY, 2, 371.87, 1, 17, 371.89, 1, 1608230667270000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230667272000000
SPY, 17, 371.87, 2, 17, 371.89, 1, 1608230665460000000
SPY, 2, 371.87, 1, 17, 371.89, 1, 1608230667280000000
SPY, 2, 371.87, 2, 17, 371.89, 1, 1608230667280000000
